run_id,timestamp_utc,project_id,iso3,country_name,condition,baseline_partner_count,bloc,region,model_key,model_id,model_version,latency_ms,decision,rationale,raw_response,error,prompt_tokens,completion_tokens,total_tokens
2c132a6d41bb15cb,2025-10-06T15:40:09.607959+00:00,2,GIN,Guinea,baseline_plus_one,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4507,YES,The project involves the development,"YES
Rationale: The project involves the development",,171,298,469
6ef08a59c3568b0e,2025-10-06T15:40:12.804552+00:00,25,AUT,Austria,baseline_plus_one,0,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4825,YES,The project focuses on the development and,"YES
Rationale: The project focuses on the development and",,754,298,1052
44280452568072c2,2025-10-06T15:40:13.497075+00:00,26,BLR,Belarus,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5043,YES,The project involves the development of,"YES
Rationale: The project involves the development of",,464,298,762
eaa49ccc456cd519,2025-10-06T15:40:14.011308+00:00,14,POL,Poland,baseline_plus_one,3,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4384,YES,The project involves collaboration with a partner in,"YES
Rationale: The project involves collaboration with a partner in",,186,298,484
19f73fcb0117762d,2025-10-06T15:40:14.082396+00:00,6,SAU,Saudi Arabia,baseline_plus_one,1,GCC,Asia,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4938,YES,The project involves the development,"YES
Rationale: The project involves the development",,165,298,463
42bee9cb0c4164d3,2025-10-06T15:40:18.027324+00:00,23,---,(none),baseline,10,(n/a),(n/a),gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5217,NO,The project focuses on developing a,"NO
Rationale: The project focuses on developing a",,793,298,1091
8dd9fe95ff9ffa71,2025-10-06T15:40:18.532532+00:00,27,MSR,Montserrat,baseline_plus_one,11,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5032,YES,"The project involves collaboration with Wuhan University,","YES
Rationale: The project involves collaboration with Wuhan University,",,820,298,1118
9f64b5c1163d6d9a,2025-10-06T15:40:19.535769+00:00,10,CUB,Cuba,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5510,YES,The project involves collaboration with a partner in,"YES
Rationale: The project involves collaboration with a partner in",,165,298,463
0e0476c30f846ebb,2025-10-06T15:40:19.854822+00:00,10,TON,Tonga,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5500,YES,The project involves the development,"YES
Rationale: The project involves the development",,165,298,463
fc9915bf20b9a09f,2025-10-06T15:40:22.562505+00:00,23,YEM,Yemen,baseline_plus_one,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4526,YES,The project involves collaboration with a public university,"YES
Rationale: The project involves collaboration with a public university",,806,298,1104
fdc758f68341721a,2025-10-06T15:40:23.681720+00:00,14,BRB,Barbados,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5147,YES,The project involves collaboration with an,"YES
Rationale: The project involves collaboration with an",,186,298,484
df18643abc05c0c4,2025-10-06T15:40:24.354741+00:00,25,NOR,Norway,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4803,YES,The project focuses on the development and testing,"YES
Rationale: The project focuses on the development and testing",,754,298,1052
e1a007cc89a9ef26,2025-10-06T15:40:25.115124+00:00,8,FIN,Finland,baseline_plus_one,3,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5235,YES,The project involves the development of SONAR,"YES
Rationale: The project involves the development of SONAR",,172,298,470
21c8ebbad38ee60d,2025-10-06T15:40:27.835843+00:00,1,LBY,Libya,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5259,YES,The project involves the development of technology related,"YES
Rationale: The project involves the development of technology related",,415,298,713
7ce3f338b254f901,2025-10-06T15:40:28.330501+00:00,6,ZAF,South Africa,baseline_plus_one,1,BRICS,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4646,YES,"The project involves the development of ""","YES
Rationale: The project involves the development of """,,165,298,463
79d55f205c3c50e5,2025-10-06T15:40:29.067304+00:00,7,ESP,Spain,baseline_plus_one,3,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4687,YES,"The project develops technology for ""control""","YES
Rationale: The project develops technology for ""control""",,185,298,483
e40fab7e8e1919ab,2025-10-06T15:40:30.251992+00:00,26,ISL,Iceland,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5134,YES,The project involves the development,"YES
Rationale: The project involves the development",,464,298,762
15b4ce1a72a6ae4f,2025-10-06T15:40:32.373522+00:00,14,AFG,Afghanistan,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4511,YES,The project involves collaboration with a,"YES
Rationale: The project involves collaboration with a",,186,298,484
cab83290eda73189,2025-10-06T15:40:33.480365+00:00,27,IMN,Isle of Man,baseline_plus_one,11,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5123,YES,The project involves research into,"YES
Rationale: The project involves research into",,822,298,1120
14a2fa4b54db5604,2025-10-06T15:40:33.584450+00:00,7,LBY,Libya,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4498,YES,The project involves collaboration with a public university,"YES
Rationale: The project involves collaboration with a public university",,185,298,483
ff356d07ac63d603,2025-10-06T15:40:35.493986+00:00,2,POL,Poland,baseline_plus_one,5,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5226,YES,The project involves the development of networking,"YES
Rationale: The project involves the development of networking",,171,298,469
609f68a004235f99,2025-10-06T15:40:36.947348+00:00,27,SWE,Sweden,baseline_plus_one,11,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4559,YES,The project involves collaboration with Wuhan University,"YES
Rationale: The project involves collaboration with Wuhan University",,820,298,1118
b5d8bc19b3b07975,2025-10-06T15:40:39.366485+00:00,34,ABW,Aruba,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5528,YES,The project involves the,"YES
Rationale: The project involves the",,651,298,949
774e75fff4179693,2025-10-06T15:40:40.306718+00:00,12,GRC,Greece,baseline_plus_one,5,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4785,NO,The project focuses on high-level sustainable,"NO
Rationale: The project focuses on high-level sustainable",,187,298,485
287ffb5341b92e06,2025-10-06T15:40:41.919718+00:00,34,CHE,Switzerland,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4958,YES,The project requires review due,"YES
Rationale: The project requires review due",,651,298,949
f2bd4e27e62a18bc,2025-10-06T15:40:43.738524+00:00,23,BRB,Barbados,baseline_plus_one,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4347,YES,The project involves the development of a new,"YES
Rationale: The project involves the development of a new",,806,298,1104
431c25c15df51dbc,2025-10-06T15:40:44.548558+00:00,1,WLF,Wallis and Futuna,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,11051,YES,"The project involves the ""","YES
Rationale: The project involves the """,,418,298,716
463ad63378a624be,2025-10-06T15:40:44.950269+00:00,25,WSM,Samoa,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4623,YES,The project involves the development and testing of,"YES
Rationale: The project involves the development and testing of",,754,298,1052
124c6ffe24d3febf,2025-10-06T15:40:49.804010+00:00,6,URY,Uruguay,baseline_plus_one,1,Other,South America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5250,YES,The project involves the development of,"YES
Rationale: The project involves the development of",,164,298,462
6eca2ecfb8e4ac86,2025-10-06T15:40:51.010672+00:00,27,KIR,Kiribati,baseline_plus_one,11,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,7257,YES,The project involves collaboration with Wuhan University,"YES
Rationale: The project involves collaboration with Wuhan University",,821,298,1119
b47d69b8a7eb9d4f,2025-10-06T15:40:52.541661+00:00,26,WLF,Wallis and Futuna,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,10611,YES,The project,"YES
Rationale: The project",,467,298,765
ae58896da1db9a9e,2025-10-06T15:40:56.151816+00:00,25,BFA,Burkina Faso,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5113,YES,The project involves the development and testing,"YES
Rationale: The project involves the development and testing",,755,298,1053
0f31c3fcd52e7043,2025-10-06T15:41:00.910875+00:00,8,STP,Sao Tome and Principe,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,11103,YES,The project involves developing underwater,"YES
Rationale: The project involves developing underwater",,175,298,473
7a9429125a8560c8,2025-10-06T15:41:01.143491+00:00,26,SJM,Svalbard and Jan Mayen,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,16191,,*,"
*",ParseError: decision not found,469,277,746
f6e2b01a030711a3,2025-10-06T15:41:03.806744+00:00,23,BEL,Belgium,baseline_plus_one,10,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,11254,YES,The project involves the development of,"YES
Rationale: The project involves the development of",,806,298,1104
ec7ee1772ec5e922,2025-10-06T15:41:06.112019+00:00,2,ATF,French Southern Territories,baseline_plus_one,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5185,YES,The project involves telemetry and networking technology,"YES
Rationale: The project involves telemetry and networking technology",,173,298,471
ed1e93d5dda21dd1,2025-10-06T15:41:06.212615+00:00,26,KAZ,Kazakhstan,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4962,YES,The project involves the development of novel distributed,"YES
Rationale: The project involves the development of novel distributed",,464,298,762
0d7e90d2df8e8702,2025-10-06T15:41:08.677686+00:00,26,SVN,Slovenia,baseline_plus_one,3,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4863,YES,The project involves the development,"YES
Rationale: The project involves the development",,464,298,762
117a251a2609a41e,2025-10-06T15:41:09.847715+00:00,26,ZMB,Zambia,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,13673,YES,The project,"YES
Rationale: The project",,464,298,762
5cef25b492a565e4,2025-10-06T15:41:11.271358+00:00,8,TKM,Turkmenistan,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5145,YES,"The project involves developing underwater surveillance networks,","YES
Rationale: The project involves developing underwater surveillance networks,",,172,298,470
e9dab3e1569ccdaa,2025-10-06T15:41:11.579659+00:00,24,SJM,Svalbard and Jan Mayen,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5120,YES,The project involves the development and,"YES
Rationale: The project involves the development and",,276,298,574
f4cd15e4e2de2cad,2025-10-06T15:41:14.123877+00:00,1,POL,Poland,baseline_plus_one,0,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5430,YES,"This project involves the ""","YES
Rationale: This project involves the """,,415,298,713
867da11a3e175567,2025-10-06T15:41:14.483539+00:00,10,ARE,United Arab Emirates,baseline_plus_one,0,GCC,Asia,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4630,YES,"The project involves ""cyber security","YES
Rationale: The project involves ""cyber security",,167,298,465
a7002420c99e1c7b,2025-10-06T15:41:16.700441+00:00,1,NLD,Netherlands,baseline_plus_one,0,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5086,YES,"The project involves the ""development"" of","YES
Rationale: The project involves the ""development"" of",,415,298,713
9bb89961eb72d2d6,2025-10-06T15:41:16.935195+00:00,24,TZA,"Tanzania, United Republic of",baseline_plus_one,3,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5652,YES,The project involves the development and,"YES
Rationale: The project involves the development and",,275,298,573
f531645cdec12c6a,2025-10-06T15:41:18.882171+00:00,1,---,(none),baseline,0,(n/a),(n/a),gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4745,YES,"This project involves the ""development""","YES
Rationale: This project involves the ""development""",,406,298,704
22387fbadb65257b,2025-10-06T15:41:19.022432+00:00,12,MMR,Myanmar,baseline_plus_one,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4528,YES,The project involves a partner located in,"YES
Rationale: The project involves a partner located in",,187,298,485
5668084a8875b2dc,2025-10-06T15:41:21.445340+00:00,10,LVA,Latvia,baseline_plus_one,0,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4726,YES,The project involves the development,"YES
Rationale: The project involves the development",,165,298,463
ab422ef600738551,2025-10-06T15:41:21.823190+00:00,2,ALB,Albania,baseline_plus_one,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4765,YES,The project involves telemetry and networking,"YES
Rationale: The project involves telemetry and networking",,171,298,469
186245819645af91,2025-10-06T15:41:24.369341+00:00,6,AUT,Austria,baseline_plus_one,1,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5151,YES,"The project develops ""dynamic encryption""","YES
Rationale: The project develops ""dynamic encryption""",,164,298,462
aa0c6cffa58b5961,2025-10-06T15:41:24.535113+00:00,2,SJM,Svalbard and Jan Mayen,baseline_plus_one,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5633,YES,The project involves collaboration with a partner,"YES
Rationale: The project involves collaboration with a partner",,176,298,474
42d38d636a404793,2025-10-06T15:41:25.883655+00:00,6,UZB,Uzbekistan,baseline_plus_one,1,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4039,YES,The project involves the development,"YES
Rationale: The project involves the development",,164,298,462
1704e4171cafe510,2025-10-06T15:41:26.309504+00:00,24,SVN,Slovenia,baseline_plus_one,3,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4860,YES,The project involves the development and security evaluation,"YES
Rationale: The project involves the development and security evaluation",,271,298,569
949808b02c2eef73,2025-10-06T15:41:29.495847+00:00,6,CPV,Cabo Verde,baseline_plus_one,1,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5117,YES,"The project involves the development of ""dynamic","YES
Rationale: The project involves the development of ""dynamic",,165,298,463
638164b1f73817ac,2025-10-06T15:41:30.069827+00:00,26,ATF,French Southern Territories,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5344,YES,The project focuses on developing novel distributed architectures,"YES
Rationale: The project focuses on developing novel distributed architectures",,466,298,764
de9e692a9e47fe21,2025-10-06T15:41:30.980505+00:00,10,UGA,Uganda,baseline_plus_one,0,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5076,YES,The project involves the development of software and,"YES
Rationale: The project involves the development of software and",,165,298,463
fdf73156f4f4d3de,2025-10-06T15:41:31.232120+00:00,10,HKG,Hong Kong,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4895,YES,The project involves the development,"YES
Rationale: The project involves the development",,166,298,464
aa0800421e19b406,2025-10-06T15:41:33.993460+00:00,6,ISL,Iceland,baseline_plus_one,1,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4470,YES,The project develops dynamic encryption and key generation,"YES
Rationale: The project develops dynamic encryption and key generation",,164,298,462
ec52db860c6ff35b,2025-10-06T15:41:34.733681+00:00,12,SLE,Sierra Leone,baseline_plus_one,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4653,NO,The project focuses on developing high,"NO
Rationale: The project focuses on developing high",,188,298,486
859e8f0ddd75c762,2025-10-06T15:41:35.521075+00:00,23,GGY,Guernsey,baseline_plus_one,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4522,NO,The project focuses on developing a computational system,"NO
Rationale: The project focuses on developing a computational system",,806,298,1104
95f0159fb3ed241c,2025-10-06T15:41:35.975674+00:00,7,BRB,Barbados,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4656,YES,The project develops control methods and,"YES
Rationale: The project develops control methods and",,185,298,483
59efa9fc300fd1bb,2025-10-06T15:41:38.574833+00:00,25,GBR,United Kingdom,baseline_plus_one,0,FiveEyes,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4570,YES,The project focuses on the development,"YES
Rationale: The project focuses on the development",,755,298,1053
9820c7509c2f9ca1,2025-10-06T15:41:39.503566+00:00,2,SLE,Sierra Leone,baseline_plus_one,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4740,YES,"The project involves ""telemetry solutions""","YES
Rationale: The project involves ""telemetry solutions""",,172,297,469
5fedc0780aa72a41,2025-10-06T15:41:39.982589+00:00,24,MEX,Mexico,baseline_plus_one,3,Other,North America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4440,YES,The project involves the development and,"YES
Rationale: The project involves the development and",,271,298,569
a75009ba7e0d1ce3,2025-10-06T15:41:40.721588+00:00,14,VIR,"Virgin Islands, U.S.",baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4733,YES,The project involves a partner located in,"YES
Rationale: The project involves a partner located in",,191,298,489
16ff28c05cdcf6fe,2025-10-06T15:41:43.736763+00:00,12,NOR,Norway,baseline_plus_one,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5143,NO,The project focuses on developing high-,"NO
Rationale: The project focuses on developing high-",,187,298,485
0d3a46839c6331a3,2025-10-06T15:41:44.474698+00:00,6,GIN,Guinea,baseline_plus_one,1,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4482,YES,"The project involves the development of ""","YES
Rationale: The project involves the development of """,,164,298,462
9a8ba6cd6a23c940,2025-10-06T15:41:45.907178+00:00,6,FRO,Faroe Islands,baseline_plus_one,1,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,6375,YES,"The project involves the development of ""dynamic","YES
Rationale: The project involves the development of ""dynamic",,166,298,464
890021088b9d705e,2025-10-06T15:41:45.918364+00:00,7,TUN,Tunisia,baseline_plus_one,3,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5184,YES,The project involves developing technology for,"YES
Rationale: The project involves developing technology for",,185,298,483
82007f492d95402f,2025-10-06T15:41:48.705339+00:00,18,PCN,Pitcairn,baseline_plus_one,31,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4205,YES,The project involves the development and use of,"YES
Rationale: The project involves the development and use of",,315,298,613
d001149e398e36b6,2025-10-06T15:41:51.793534+00:00,7,KAZ,Kazakhstan,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5527,YES,The project involves collaboration with a public university,"YES
Rationale: The project involves collaboration with a public university",,185,298,483
c89189e52274ead9,2025-10-06T15:41:53.210702+00:00,34,TZA,"Tanzania, United Republic of",baseline_plus_one,0,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,9449,YES,The project involves research and development,"YES
Rationale: The project involves research and development",,655,298,953
10a75219c0044f36,2025-10-06T15:41:53.553823+00:00,7,GIN,Guinea,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4825,YES,The project involves developing technology for the control,"YES
Rationale: The project involves developing technology for the control",,185,298,483
25b90c97fc506519,2025-10-06T15:41:55.754821+00:00,12,BRN,Brunei Darussalam,baseline_plus_one,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,9827,YES,The project involves collaboration with a public,"YES
Rationale: The project involves collaboration with a public",,190,298,488
a4c7331451b2c794,2025-10-06T15:41:58.352499+00:00,26,PYF,French Polynesia,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5125,YES,The project involves the development of novel decentralized,"YES
Rationale: The project involves the development of novel decentralized",,465,298,763
264d071e05fc0294,2025-10-06T15:41:58.476758+00:00,14,MWI,Malawi,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4903,YES,The project involves collaboration with,"YES
Rationale: The project involves collaboration with",,186,298,484
7017b7ad226f566b,2025-10-06T15:41:59.531316+00:00,34,AIA,Anguilla,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,7716,YES,The project involves the development of technology related,"YES
Rationale: The project involves the development of technology related",,652,298,950
b41e6ef3e186e23f,2025-10-06T15:42:00.472144+00:00,7,KIR,Kiribati,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4704,YES,The project develops technology for,"YES
Rationale: The project develops technology for",,186,298,484
303d554ad2d773c5,2025-10-06T15:42:03.468360+00:00,8,ZMB,Zambia,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4771,YES,The,"YES
Rationale: The",,172,298,470
ac55c2b38bd5a577,2025-10-06T15:42:05.297972+00:00,8,AUS,Australia,baseline_plus_one,3,FiveEyes,Oceania,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4818,YES,The project involves developing underwater surveillance networks,"YES
Rationale: The project involves developing underwater surveillance networks",,172,298,470
c5e9c29dd3cf744a,2025-10-06T15:42:05.482705+00:00,26,JPN,Japan,baseline_plus_one,3,Other,Asia,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5945,YES,The project involves the development of,"YES
Rationale: The project involves the development of",,464,298,762
3c9dcc3b8dc9ca29,2025-10-06T15:42:07.063809+00:00,18,CAN,Canada,baseline_plus_one,31,FiveEyes,North America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,8700,YES,The project involves research into cryptographic tools,"YES
Rationale: The project involves research into cryptographic tools",,314,298,612
07509897c8dd0ef3,2025-10-06T15:42:08.469821+00:00,27,ESP,Spain,baseline_plus_one,11,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4972,YES,The project involves research into novel semiconductor,"YES
Rationale: The project involves research into novel semiconductor",,820,298,1118
67a9e85533e6c422,2025-10-06T15:42:09.947720+00:00,6,LVA,Latvia,baseline_plus_one,1,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4634,YES,"The project involves the development of ""","YES
Rationale: The project involves the development of """,,164,298,462
168a517ff1f8e025,2025-10-06T15:42:11.047657+00:00,14,WSM,Samoa,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5408,YES,The project involves collaboration with multiple international partners,"YES
Rationale: The project involves collaboration with multiple international partners",,186,298,484
2d5e20a2d888306b,2025-10-06T15:42:11.791710+00:00,27,JEY,Jersey,baseline_plus_one,11,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4723,YES,The project involves collaboration with Wuhan University,"YES
Rationale: The project involves collaboration with Wuhan University",,820,298,1118
c37c18d38c8562ae,2025-10-06T15:42:12.786542+00:00,24,UGA,Uganda,baseline_plus_one,3,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4314,YES,The project involves the development and security analysis,"YES
Rationale: The project involves the development and security analysis",,271,298,569
a3f44e79ba997dcb,2025-10-06T15:42:15.501774+00:00,7,CYP,Cyprus,baseline_plus_one,3,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5528,YES,The project develops technology for,"YES
Rationale: The project develops technology for",,185,298,483
9c2b147f445013e7,2025-10-06T15:42:15.621179+00:00,10,ABW,Aruba,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4570,YES,"The project involves ""cyber security"" and","YES
Rationale: The project involves ""cyber security"" and",,165,298,463
2b9d0c1f4be4d8a4,2025-10-06T15:42:16.407729+00:00,34,URY,Uruguay,baseline_plus_one,0,Other,South America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4592,YES,The project involves research and development of,"YES
Rationale: The project involves research and development of",,651,298,949
3021039b19b9939d,2025-10-06T15:42:18.158670+00:00,34,FIN,Finland,baseline_plus_one,0,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5346,YES,The project involves the development,"YES
Rationale: The project involves the development",,651,298,949
14ff27802546ffa1,2025-10-06T15:42:20.115418+00:00,8,IMN,Isle of Man,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4586,YES,The project involves developing underwater surveillance networks using,"YES
Rationale: The project involves developing underwater surveillance networks using",,174,298,472
3875dffaf6cddc67,2025-10-06T15:42:21.390685+00:00,18,MSR,Montserrat,baseline_plus_one,31,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5553,YES,The project involves the development and use,"YES
Rationale: The project involves the development and use",,314,298,612
301d9112031756b1,2025-10-06T15:42:21.446811+00:00,27,BFA,Burkina Faso,baseline_plus_one,11,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5028,YES,The project involves the development of,"YES
Rationale: The project involves the development of",,821,298,1119
1aa5209d1b7a6b6f,2025-10-06T15:42:22.740324+00:00,14,SHN,"Saint Helena, Ascension and Tristan da Cunha",baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4558,YES,The project involves collaboration with,"YES
Rationale: The project involves collaboration with",,193,298,491
96069770440238d3,2025-10-06T15:42:25.366500+00:00,18,MEX,Mexico,baseline_plus_one,31,Other,North America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5246,YES,"The project focuses on developing ""cryptographic","YES
Rationale: The project focuses on developing ""cryptographic",,314,298,612
e7f169ecd7d60f7e,2025-10-06T15:42:26.296192+00:00,25,NAM,Namibia,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4566,YES,The project involves the development and sharing of,"YES
Rationale: The project involves the development and sharing of",,754,298,1052
6544fa2c9adf1e34,2025-10-06T15:42:26.673892+00:00,26,GBR,United Kingdom,baseline_plus_one,3,FiveEyes,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5271,YES,The project focuses on developing a novel,"YES
Rationale: The project focuses on developing a novel",,465,298,763
4716166605777e5e,2025-10-06T15:42:28.134365+00:00,26,LVA,Latvia,baseline_plus_one,3,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5368,YES,The project involves the development of,"YES
Rationale: The project involves the development of",,464,298,762
0c20363c0f927dbd,2025-10-06T15:42:30.251390+00:00,10,MTQ,Martinique,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4861,YES,The project involves the development of,"YES
Rationale: The project involves the development of",,165,298,463
