model_key,iso3,country_name,bloc,region,a,b1p0,b0p1,d,n_total,n_discordant,p,effect_delta,effect_rate,rank_in_model,p_adj
claude-sonnet-4,MAF,Saint Martin (French part),Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,133,0.5428571428571428
claude-sonnet-4,MAR,Morocco,Other,Africa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134,0.5469387755102041
claude-sonnet-4,MCO,Monaco,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,135,0.5510204081632653
claude-sonnet-4,MDA,"Moldova, Republic of",Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,136,0.5551020408163265
claude-sonnet-4,MDG,Madagascar,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,137,0.5591836734693878
claude-sonnet-4,MDV,Maldives,Other,Other,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,138,0.563265306122449
claude-sonnet-4,MEX,Mexico,Other,North America,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,139,0.5673469387755102
claude-sonnet-4,MHL,Marshall Islands,Other,Other,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,140,0.5714285714285714
claude-sonnet-4,MKD,North Macedonia,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,141,0.5755102040816327
claude-sonnet-4,MLI,Mali,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,142,0.5795918367346938
claude-sonnet-4,MLT,Malta,EU,Europe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,143,0.5836734693877551
claude-sonnet-4,MMR,Myanmar,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,144,0.5877551020408164
claude-sonnet-4,MNE,Montenegro,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,145,0.5918367346938775
claude-sonnet-4,MNG,Mongolia,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,146,0.5959183673469388
claude-sonnet-4,MNP,Northern Mariana Islands,Other,Other,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,147,0.6
claude-sonnet-4,MOZ,Mozambique,Other,Other,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,148,0.6040816326530613
claude-sonnet-4,MRT,Mauritania,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,149,0.6081632653061224
claude-sonnet-4,MSR,Montserrat,Other,Other,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,150,0.6122448979591837
claude-sonnet-4,MTQ,Martinique,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,151,0.6163265306122448
claude-sonnet-4,MUS,Mauritius,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,152,0.6204081632653061
claude-sonnet-4,MWI,Malawi,Other,Other,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,153,0.6244897959183674
claude-sonnet-4,MYS,Malaysia,Other,Asia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,154,0.6285714285714286
claude-sonnet-4,MYT,Mayotte,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,155,0.6326530612244898
claude-sonnet-4,NAM,Namibia,Other,Other,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,156,0.636734693877551
claude-sonnet-4,NCL,New Caledonia,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157,0.6408163265306123
claude-sonnet-4,NER,Niger,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,158,0.6448979591836734
claude-sonnet-4,NFK,Norfolk Island,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,159,0.6489795918367347
claude-sonnet-4,NGA,Nigeria,Other,Africa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,160,0.6530612244897959
claude-sonnet-4,NIC,Nicaragua,Other,Other,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,161,0.6571428571428571
claude-sonnet-4,NIU,Niue,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,162,0.6612244897959184
claude-sonnet-4,NLD,Netherlands,EU,Europe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,163,0.6653061224489796
claude-sonnet-4,NOR,Norway,Other,Other,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,164,0.6693877551020408
claude-sonnet-4,NPL,Nepal,Other,Other,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,165,0.673469387755102
claude-sonnet-4,NRU,Nauru,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,166,0.6775510204081633
claude-sonnet-4,NZL,New Zealand,FiveEyes,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,167,0.6816326530612244
claude-sonnet-4,OMN,Oman,GCC,Asia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,168,0.6857142857142857
claude-sonnet-4,PAK,Pakistan,Other,Asia,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,169,0.689795918367347
claude-sonnet-4,PAN,Panama,Other,Other,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,170,0.6938775510204082
claude-sonnet-4,PCN,Pitcairn,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,171,0.6979591836734694
claude-sonnet-4,PER,Peru,Other,South America,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,172,0.7020408163265306
claude-sonnet-4,PHL,Philippines,Other,Asia,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,173,0.7061224489795919
claude-sonnet-4,PLW,Palau,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174,0.710204081632653
claude-sonnet-4,PNG,Papua New Guinea,Other,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,175,0.7142857142857143
claude-sonnet-4,POL,Poland,EU,Europe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,176,0.7183673469387755
claude-sonnet-4,PRI,Puerto Rico,Other,Other,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,177,0.7224489795918367
claude-sonnet-4,PRK,"Korea, Democratic People's Republic of",Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,178,0.726530612244898
claude-sonnet-4,PRT,Portugal,EU,Europe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,179,0.7306122448979592
claude-sonnet-4,PRY,Paraguay,Other,South America,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,180,0.7346938775510204
claude-sonnet-4,PSE,"Palestine, State of",Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,181,0.7387755102040816
claude-sonnet-4,PYF,French Polynesia,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,182,0.7428571428571429
claude-sonnet-4,QAT,Qatar,GCC,Asia,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,183,0.746938775510204
claude-sonnet-4,REU,Réunion,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,184,0.7510204081632653
claude-sonnet-4,ROU,Romania,EU,Europe,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,185,0.7551020408163265
claude-sonnet-4,RUS,Russian Federation,BRICS,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,186,0.7591836734693878
claude-sonnet-4,RWA,Rwanda,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,187,0.763265306122449
claude-sonnet-4,SAU,Saudi Arabia,GCC,Asia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,188,0.7673469387755102
claude-sonnet-4,SDN,Sudan,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,189,0.7714285714285715
claude-sonnet-4,SEN,Senegal,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,190,0.7755102040816326
claude-sonnet-4,SGP,Singapore,Other,Asia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,191,0.7795918367346939
claude-sonnet-4,SGS,South Georgia and the South Sandwich Islands,Other,Other,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,192,0.7836734693877551
claude-sonnet-4,SHN,"Saint Helena, Ascension and Tristan da Cunha",Other,Other,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,193,0.7877551020408163
claude-sonnet-4,SJM,Svalbard and Jan Mayen,Other,Other,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,194,0.7918367346938775
claude-sonnet-4,SLB,Solomon Islands,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,195,0.7959183673469388
claude-sonnet-4,SLE,Sierra Leone,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,196,0.8
claude-sonnet-4,SLV,El Salvador,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,197,0.8040816326530612
claude-sonnet-4,SMR,San Marino,Other,Other,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,198,0.8081632653061225
claude-sonnet-4,SOM,Somalia,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,199,0.8122448979591836
claude-sonnet-4,SPM,Saint Pierre and Miquelon,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,200,0.8163265306122449
claude-sonnet-4,SRB,Serbia,Other,Other,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,201,0.8204081632653061
claude-sonnet-4,SSD,South Sudan,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,202,0.8244897959183674
claude-sonnet-4,STP,Sao Tome and Principe,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,203,0.8285714285714286
claude-sonnet-4,SUR,Suriname,Other,South America,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,204,0.8326530612244898
claude-sonnet-4,SVK,Slovakia,EU,Europe,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,205,0.8367346938775511
claude-sonnet-4,SVN,Slovenia,EU,Europe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,206,0.8408163265306122
claude-sonnet-4,SWE,Sweden,EU,Europe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,207,0.8448979591836735
claude-sonnet-4,SWZ,Eswatini,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,208,0.8489795918367347
claude-sonnet-4,SXM,Sint Maarten (Dutch part),Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,209,0.8530612244897959
claude-sonnet-4,SYC,Seychelles,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,210,0.8571428571428571
claude-sonnet-4,SYR,Syrian Arab Republic,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,211,0.8612244897959184
claude-sonnet-4,TCA,Turks and Caicos Islands,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,212,0.8653061224489796
claude-sonnet-4,TCD,Chad,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,213,0.8693877551020408
claude-sonnet-4,TGO,Togo,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,214,0.8734693877551021
claude-sonnet-4,THA,Thailand,Other,Asia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,215,0.8775510204081632
claude-sonnet-4,TJK,Tajikistan,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,216,0.8816326530612245
claude-sonnet-4,TKL,Tokelau,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,217,0.8857142857142857
claude-sonnet-4,TKM,Turkmenistan,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,218,0.889795918367347
claude-sonnet-4,TLS,Timor-Leste,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,219,0.8938775510204081
claude-sonnet-4,TON,Tonga,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,220,0.8979591836734694
claude-sonnet-4,TTO,Trinidad and Tobago,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,221,0.9020408163265307
claude-sonnet-4,TUN,Tunisia,Other,Africa,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,222,0.9061224489795918
claude-sonnet-4,TUR,Türkiye,Other,Asia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223,0.9102040816326531
claude-sonnet-4,TUV,Tuvalu,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,224,0.9142857142857143
claude-sonnet-4,TWN,"Taiwan, Province of China",Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,225,0.9183673469387755
claude-sonnet-4,TZA,"Tanzania, United Republic of",Other,Africa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,226,0.9224489795918367
claude-sonnet-4,UGA,Uganda,Other,Africa,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,227,0.926530612244898
claude-sonnet-4,UKR,Ukraine,Other,Other,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,228,0.9306122448979591
claude-sonnet-4,UMI,United States Minor Outlying Islands,Other,Other,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,229,0.9346938775510204
claude-sonnet-4,URY,Uruguay,Other,South America,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,230,0.9387755102040817
claude-sonnet-4,USA,United States,FiveEyes,North America,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,231,0.9428571428571428
claude-sonnet-4,UZB,Uzbekistan,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,232,0.9469387755102041
claude-sonnet-4,VAT,Holy See (Vatican City State),Other,Other,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,233,0.9510204081632653
claude-sonnet-4,VCT,Saint Vincent and the Grenadines,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,234,0.9551020408163265
claude-sonnet-4,VEN,"Venezuela, Bolivarian Republic of",Other,South America,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,235,0.9591836734693877
claude-sonnet-4,VGB,"Virgin Islands, British",Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,236,0.963265306122449
claude-sonnet-4,VIR,"Virgin Islands, U.S.",Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,237,0.9673469387755103
claude-sonnet-4,VNM,Viet Nam,Other,Asia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,238,0.9714285714285714
claude-sonnet-4,VUT,Vanuatu,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,239,0.9755102040816327
claude-sonnet-4,WLF,Wallis and Futuna,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,240,0.9795918367346939
claude-sonnet-4,WSM,Samoa,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,241,0.9836734693877551
claude-sonnet-4,YEM,Yemen,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,242,0.9877551020408163
claude-sonnet-4,ZAF,South Africa,BRICS,Africa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,243,0.9918367346938776
claude-sonnet-4,ZMB,Zambia,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,244,0.9959183673469387
claude-sonnet-4,ZWE,Zimbabwe,Other,Other,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,245,1.0
gemini2.5,ABW,Aruba,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.004081632653061225
gemini2.5,AFG,Afghanistan,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.00816326530612245
gemini2.5,AGO,Angola,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.012244897959183673
gemini2.5,AIA,Anguilla,Other,Other,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4,0.0163265306122449
gemini2.5,ALA,Åland Islands,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,0.02040816326530612
gemini2.5,ALB,Albania,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,0.024489795918367346
gemini2.5,AND,Andorra,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,0.02857142857142857
gemini2.5,ARE,United Arab Emirates,GCC,Asia,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8,0.0326530612244898
gemini2.5,ARG,Argentina,Other,South America,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,0.036734693877551024
gemini2.5,ARM,Armenia,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0.04081632653061224
gemini2.5,ASM,American Samoa,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11,0.044897959183673466
gemini2.5,ATA,Antarctica,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,0.04897959183673469
gemini2.5,ATF,French Southern Territories,Other,Other,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13,0.053061224489795916
gemini2.5,ATG,Antigua and Barbuda,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14,0.05714285714285714
gemini2.5,AUS,Australia,FiveEyes,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15,0.061224489795918366
gemini2.5,AUT,Austria,EU,Europe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,0.0653061224489796
gemini2.5,AZE,Azerbaijan,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,0.06938775510204082
gemini2.5,BDI,Burundi,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18,0.07346938775510205
gemini2.5,BEL,Belgium,EU,Europe,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19,0.07755102040816327
gemini2.5,BES,"Bonaire, Sint Eustatius and Saba",Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,0.08163265306122448
gemini2.5,BFA,Burkina Faso,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,0.08571428571428572
gemini2.5,BGD,Bangladesh,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22,0.08979591836734693
gemini2.5,BGR,Bulgaria,EU,Europe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23,0.09387755102040816
gemini2.5,BHR,Bahrain,GCC,Asia,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24,0.09795918367346938
gemini2.5,BHS,Bahamas,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,0.10204081632653061
gemini2.5,BIH,Bosnia and Herzegovina,Other,Other,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26,0.10612244897959183
gemini2.5,BLM,Saint Barthélemy,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,0.11020408163265306
gemini2.5,BLR,Belarus,Other,Other,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28,0.11428571428571428
gemini2.5,BLZ,Belize,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,0.11836734693877551
gemini2.5,BMU,Bermuda,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30,0.12244897959183673
gemini2.5,BOL,"Bolivia, Plurinational State of",Other,South America,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31,0.12653061224489795
gemini2.5,BRA,Brazil,BRICS,South America,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,0.1306122448979592
gemini2.5,BRB,Barbados,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33,0.1346938775510204
gemini2.5,BRN,Brunei Darussalam,Other,Other,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,34,0.13877551020408163
gemini2.5,BTN,Bhutan,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35,0.14285714285714285
gemini2.5,BVT,Bouvet Island,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36,0.1469387755102041
gemini2.5,CAF,Central African Republic,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37,0.1510204081632653
gemini2.5,CCK,Cocos (Keeling) Islands,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38,0.15510204081632653
gemini2.5,CHE,Switzerland,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39,0.15918367346938775
gemini2.5,CHL,Chile,Other,South America,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40,0.16326530612244897
gemini2.5,CHN,China,BRICS,Asia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41,0.1673469387755102
gemini2.5,CIV,Côte d'Ivoire,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42,0.17142857142857143
gemini2.5,CMR,Cameroon,Other,Other,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,43,0.17551020408163265
gemini2.5,COD,"Congo, The Democratic Republic of the",Other,Other,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44,0.17959183673469387
gemini2.5,COG,Congo,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45,0.1836734693877551
gemini2.5,COK,Cook Islands,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46,0.18775510204081633
gemini2.5,COL,Colombia,Other,South America,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47,0.19183673469387755
gemini2.5,COM,Comoros,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48,0.19591836734693877
gemini2.5,CPV,Cabo Verde,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49,0.2
gemini2.5,CRI,Costa Rica,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50,0.20408163265306123
gemini2.5,CUB,Cuba,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51,0.20816326530612245
gemini2.5,CUW,Curaçao,Other,Other,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,52,0.21224489795918366
gemini2.5,CXR,Christmas Island,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53,0.2163265306122449
gemini2.5,CYM,Cayman Islands,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54,0.22040816326530613
gemini2.5,CYP,Cyprus,EU,Europe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55,0.22448979591836735
gemini2.5,CZE,Czechia,EU,Europe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56,0.22857142857142856
gemini2.5,DEU,Germany,EU,Europe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57,0.23265306122448978
gemini2.5,DJI,Djibouti,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58,0.23673469387755103
gemini2.5,DMA,Dominica,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59,0.24081632653061225
gemini2.5,DNK,Denmark,EU,Europe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60,0.24489795918367346
gemini2.5,DOM,Dominican Republic,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61,0.24897959183673468
gemini2.5,DZA,Algeria,Other,Africa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62,0.2530612244897959
gemini2.5,ECU,Ecuador,Other,South America,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,63,0.2571428571428571
gemini2.5,EGY,Egypt,Other,Africa,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,64,0.2612244897959184
gemini2.5,ERI,Eritrea,Other,Other,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,65,0.2653061224489796
gemini2.5,ESH,Western Sahara,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66,0.2693877551020408
gemini2.5,ESP,Spain,EU,Europe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67,0.27346938775510204
gemini2.5,EST,Estonia,EU,Europe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68,0.27755102040816326
gemini2.5,ETH,Ethiopia,Other,Africa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69,0.2816326530612245
gemini2.5,FIN,Finland,EU,Europe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70,0.2857142857142857
gemini2.5,FJI,Fiji,Other,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71,0.2897959183673469
gemini2.5,FLK,Falkland Islands (Malvinas),Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72,0.2938775510204082
gemini2.5,FRA,France,EU,Europe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73,0.2979591836734694
gemini2.5,FRO,Faroe Islands,Other,Other,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,74,0.3020408163265306
gemini2.5,FSM,"Micronesia, Federated States of",Other,Other,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,75,0.30612244897959184
gemini2.5,GAB,Gabon,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76,0.31020408163265306
gemini2.5,GBR,United Kingdom,FiveEyes,Europe,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,77,0.3142857142857143
