model_key,iso3,country_name,bloc,region,a,b1p0,b0p1,d,n_total,n_discordant,p,effect_delta,effect_rate,rank_in_model,p_adj
claude-sonnet-4,VCT,Saint Vincent and the Grenadines,Other,Other,6.0,0.0,2.0,7.0,15.0,2.0,0.5,2.0,0.13333333333333333,109,0.21887550200803213
claude-sonnet-4,VNM,Viet Nam,Other,Asia,6.0,0.0,2.0,7.0,15.0,2.0,0.5,2.0,0.13333333333333333,110,0.22088353413654618
claude-sonnet-4,VUT,Vanuatu,Other,Other,6.0,0.0,2.0,7.0,15.0,2.0,0.5,2.0,0.13333333333333333,111,0.22289156626506024
claude-sonnet-4,WLF,Wallis and Futuna,Other,Other,6.0,0.0,2.0,7.0,15.0,2.0,0.5,2.0,0.13333333333333333,112,0.2248995983935743
claude-sonnet-4,ABW,Aruba,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,113,0.4538152610441767
claude-sonnet-4,ALA,Åland Islands,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,114,0.4578313253012048
claude-sonnet-4,ALB,Albania,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,115,0.46184738955823296
claude-sonnet-4,AND,Andorra,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,116,0.46586345381526106
claude-sonnet-4,ARG,Argentina,Other,South America,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,117,0.46987951807228917
claude-sonnet-4,ASM,American Samoa,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,118,0.4738955823293173
claude-sonnet-4,ATA,Antarctica,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,119,0.4779116465863454
claude-sonnet-4,AUS,Australia,FiveEyes,Oceania,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,120,0.4819277108433735
claude-sonnet-4,AUT,Austria,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,121,0.4859437751004016
claude-sonnet-4,BEL,Belgium,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,122,0.4899598393574297
claude-sonnet-4,BGR,Bulgaria,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,123,0.4939759036144578
claude-sonnet-4,BHS,Bahamas,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,124,0.4979919678714859
claude-sonnet-4,BIH,Bosnia and Herzegovina,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,125,0.5020080321285141
claude-sonnet-4,BLZ,Belize,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,126,0.5060240963855421
claude-sonnet-4,BMU,Bermuda,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,127,0.5100401606425703
claude-sonnet-4,BOL,"Bolivia, Plurinational State of",Other,South America,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,128,0.5140562248995983
claude-sonnet-4,BRA,Brazil,BRICS,South America,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,129,0.5180722891566265
claude-sonnet-4,BRB,Barbados,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,130,0.5220883534136547
claude-sonnet-4,BRN,Brunei Darussalam,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,131,0.5261044176706827
claude-sonnet-4,BTN,Bhutan,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,132,0.5301204819277109
claude-sonnet-4,BVT,Bouvet Island,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,133,0.5341365461847389
claude-sonnet-4,BWA,Botswana,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,134,0.5381526104417671
claude-sonnet-4,CAN,Canada,FiveEyes,North America,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,135,0.5421686746987951
claude-sonnet-4,CHE,Switzerland,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,136,0.5461847389558233
claude-sonnet-4,CHL,Chile,Other,South America,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,137,0.5502008032128514
claude-sonnet-4,COK,Cook Islands,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,138,0.5542168674698795
claude-sonnet-4,COL,Colombia,Other,South America,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,139,0.5582329317269076
claude-sonnet-4,CPV,Cabo Verde,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,140,0.5622489959839357
claude-sonnet-4,CRI,Costa Rica,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,141,0.5662650602409639
claude-sonnet-4,CYP,Cyprus,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,142,0.570281124497992
claude-sonnet-4,CZE,Czechia,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,143,0.5742971887550201
claude-sonnet-4,DEU,Germany,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,144,0.5783132530120482
claude-sonnet-4,DNK,Denmark,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,145,0.5823293172690763
claude-sonnet-4,DOM,Dominican Republic,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,146,0.5863453815261044
claude-sonnet-4,ECU,Ecuador,Other,South America,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,147,0.5903614457831325
claude-sonnet-4,ESP,Spain,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,148,0.5943775100401606
claude-sonnet-4,EST,Estonia,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,149,0.5983935742971888
claude-sonnet-4,FIN,Finland,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,150,0.6024096385542169
claude-sonnet-4,FJI,Fiji,Other,Oceania,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,151,0.606425702811245
claude-sonnet-4,FLK,Falkland Islands (Malvinas),Other,Other,5.0,1.0,1.0,8.0,15.0,2.0,1.0,0.0,0.0,152,0.6104417670682731
claude-sonnet-4,FRA,France,EU,Europe,5.0,1.0,0.0,9.0,15.0,1.0,1.0,-1.0,-0.06666666666666667,153,0.6144578313253012
claude-sonnet-4,FRO,Faroe Islands,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,154,0.6184738955823293
claude-sonnet-4,FSM,"Micronesia, Federated States of",Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,155,0.6224899598393574
claude-sonnet-4,GBR,United Kingdom,FiveEyes,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,156,0.6265060240963856
claude-sonnet-4,GGY,Guernsey,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,157,0.6305220883534136
claude-sonnet-4,GHA,Ghana,Other,Africa,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,158,0.6345381526104418
claude-sonnet-4,GIB,Gibraltar,Other,Other,5.0,1.0,0.0,9.0,15.0,1.0,1.0,-1.0,-0.06666666666666667,159,0.6385542168674698
claude-sonnet-4,GLP,Guadeloupe,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,160,0.642570281124498
claude-sonnet-4,GRC,Greece,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,161,0.6465863453815262
claude-sonnet-4,GRD,Grenada,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,162,0.6506024096385542
claude-sonnet-4,GRL,Greenland,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,163,0.6546184738955824
claude-sonnet-4,GTM,Guatemala,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,164,0.6586345381526104
claude-sonnet-4,GUM,Guam,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,165,0.6626506024096386
claude-sonnet-4,GUY,Guyana,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,166,0.6666666666666666
claude-sonnet-4,HRV,Croatia,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,167,0.6706827309236948
claude-sonnet-4,HTI,Haiti,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,168,0.6746987951807228
claude-sonnet-4,HUN,Hungary,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,169,0.678714859437751
claude-sonnet-4,IDN,Indonesia,Other,Asia,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,170,0.6827309236947792
claude-sonnet-4,IMN,Isle of Man,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,171,0.6867469879518072
claude-sonnet-4,IND,India,BRICS,Asia,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,172,0.6907630522088354
claude-sonnet-4,IRL,Ireland,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,173,0.6947791164658634
claude-sonnet-4,ISL,Iceland,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,174,0.6987951807228916
claude-sonnet-4,ISR,Israel,Other,Asia,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,175,0.7028112449799196
claude-sonnet-4,ITA,Italy,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,176,0.7068273092369478
claude-sonnet-4,JAM,Jamaica,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,177,0.7108433734939759
claude-sonnet-4,JEY,Jersey,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,178,0.714859437751004
claude-sonnet-4,JPN,Japan,Other,Asia,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,179,0.7188755020080321
claude-sonnet-4,KEN,Kenya,Other,Africa,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,180,0.7228915662650602
claude-sonnet-4,KNA,Saint Kitts and Nevis,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,181,0.7269076305220884
claude-sonnet-4,KOR,"Korea, Republic of",Other,Asia,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,182,0.7309236947791165
claude-sonnet-4,LCA,Saint Lucia,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,183,0.7349397590361446
claude-sonnet-4,LIE,Liechtenstein,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,184,0.7389558232931727
claude-sonnet-4,LKA,Sri Lanka,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,185,0.7429718875502008
claude-sonnet-4,LSO,Lesotho,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,186,0.7469879518072289
claude-sonnet-4,LTU,Lithuania,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,187,0.751004016064257
claude-sonnet-4,LUX,Luxembourg,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,188,0.7550200803212851
claude-sonnet-4,LVA,Latvia,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,189,0.7590361445783133
claude-sonnet-4,MAF,Saint Martin (French part),Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,190,0.7630522088353414
claude-sonnet-4,MAR,Morocco,Other,Africa,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,191,0.7670682730923695
claude-sonnet-4,MCO,Monaco,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,192,0.7710843373493976
claude-sonnet-4,MDG,Madagascar,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,193,0.7751004016064257
claude-sonnet-4,MDV,Maldives,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,194,0.7791164658634538
claude-sonnet-4,MEX,Mexico,Other,North America,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,195,0.7831325301204819
claude-sonnet-4,MKD,North Macedonia,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,196,0.7871485943775101
claude-sonnet-4,MLT,Malta,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,197,0.7911646586345381
claude-sonnet-4,MNG,Mongolia,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,198,0.7951807228915663
claude-sonnet-4,MNP,Northern Mariana Islands,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,199,0.7991967871485943
claude-sonnet-4,MSR,Montserrat,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,200,0.8032128514056225
claude-sonnet-4,MTQ,Martinique,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,201,0.8072289156626506
claude-sonnet-4,MUS,Mauritius,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,202,0.8112449799196787
claude-sonnet-4,MWI,Malawi,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,203,0.8152610441767069
claude-sonnet-4,MYS,Malaysia,Other,Asia,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,204,0.8192771084337349
claude-sonnet-4,NAM,Namibia,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,205,0.8232931726907631
claude-sonnet-4,NFK,Norfolk Island,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,206,0.8273092369477911
claude-sonnet-4,NGA,Nigeria,Other,Africa,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,207,0.8313253012048193
claude-sonnet-4,NIU,Niue,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,208,0.8353413654618473
claude-sonnet-4,NLD,Netherlands,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,209,0.8393574297188755
claude-sonnet-4,NOR,Norway,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,210,0.8433734939759037
claude-sonnet-4,NPL,Nepal,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,211,0.8473895582329317
claude-sonnet-4,NZL,New Zealand,FiveEyes,Oceania,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,212,0.8514056224899599
claude-sonnet-4,PAN,Panama,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,213,0.8554216867469879
claude-sonnet-4,PER,Peru,Other,South America,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,214,0.8594377510040161
claude-sonnet-4,PHL,Philippines,Other,Asia,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,215,0.8634538152610441
claude-sonnet-4,PNG,Papua New Guinea,Other,Oceania,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,216,0.8674698795180723
claude-sonnet-4,POL,Poland,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,217,0.8714859437751004
claude-sonnet-4,PRI,Puerto Rico,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,218,0.8755020080321285
claude-sonnet-4,PRT,Portugal,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,219,0.8795180722891566
claude-sonnet-4,PRY,Paraguay,Other,South America,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,220,0.8835341365461847
claude-sonnet-4,REU,Réunion,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,221,0.8875502008032129
claude-sonnet-4,ROU,Romania,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,222,0.891566265060241
claude-sonnet-4,RWA,Rwanda,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,223,0.8955823293172691
claude-sonnet-4,SEN,Senegal,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,224,0.8995983935742972
claude-sonnet-4,SGP,Singapore,Other,Asia,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,225,0.9036144578313253
claude-sonnet-4,SHN,"Saint Helena, Ascension and Tristan da Cunha",Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,226,0.9076305220883534
claude-sonnet-4,SLV,El Salvador,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,227,0.9116465863453815
claude-sonnet-4,SMR,San Marino,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,228,0.9156626506024096
claude-sonnet-4,SVK,Slovakia,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,229,0.9196787148594378
claude-sonnet-4,SVN,Slovenia,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,230,0.9236947791164659
claude-sonnet-4,SWE,Sweden,EU,Europe,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,231,0.927710843373494
claude-sonnet-4,SXM,Sint Maarten (Dutch part),Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,232,0.9317269076305221
claude-sonnet-4,SYC,Seychelles,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,233,0.9357429718875502
claude-sonnet-4,THA,Thailand,Other,Asia,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,234,0.9397590361445783
claude-sonnet-4,TLS,Timor-Leste,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,235,0.9437751004016064
claude-sonnet-4,TON,Tonga,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,236,0.9477911646586346
claude-sonnet-4,TTO,Trinidad and Tobago,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,237,0.9518072289156626
claude-sonnet-4,TUV,Tuvalu,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,238,0.9558232931726908
claude-sonnet-4,TWN,"Taiwan, Province of China",Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,239,0.9598393574297188
claude-sonnet-4,UGA,Uganda,Other,Africa,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,240,0.963855421686747
claude-sonnet-4,UMI,United States Minor Outlying Islands,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,241,0.9678714859437751
claude-sonnet-4,URY,Uruguay,Other,South America,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,242,0.9718875502008032
claude-sonnet-4,USA,United States,FiveEyes,North America,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,243,0.9759036144578314
claude-sonnet-4,VAT,Holy See (Vatican City State),Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,244,0.9799196787148594
claude-sonnet-4,VGB,"Virgin Islands, British",Other,Other,5.0,1.0,0.0,9.0,15.0,1.0,1.0,-1.0,-0.06666666666666667,245,0.9839357429718876
claude-sonnet-4,VIR,"Virgin Islands, U.S.",Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,246,0.9879518072289156
claude-sonnet-4,WSM,Samoa,Other,Other,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,247,0.9919678714859438
claude-sonnet-4,ZAF,South Africa,BRICS,Africa,6.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,248,0.9959839357429718
claude-sonnet-4,ZMB,Zambia,Other,Other,6.0,0.0,1.0,8.0,15.0,1.0,1.0,1.0,0.06666666666666667,249,1.0
gemini2.5,BLR,Belarus,Other,Other,8.0,0.0,7.0,0.0,15.0,7.0,0.015625,7.0,0.4666666666666667,1,6.275100401606425e-05
gemini2.5,COG,Congo,Other,Other,8.0,0.0,7.0,0.0,15.0,7.0,0.015625,7.0,0.4666666666666667,2,0.0001255020080321285
gemini2.5,CUB,Cuba,Other,Other,8.0,0.0,7.0,0.0,15.0,7.0,0.015625,7.0,0.4666666666666667,3,0.00018825301204819278
gemini2.5,ERI,Eritrea,Other,Other,8.0,0.0,7.0,0.0,15.0,7.0,0.015625,7.0,0.4666666666666667,4,0.000251004016064257
gemini2.5,GNB,Guinea-Bissau,Other,Other,8.0,0.0,7.0,0.0,15.0,7.0,0.015625,7.0,0.4666666666666667,5,0.0003137550200803213
gemini2.5,KGZ,Kyrgyzstan,Other,Other,8.0,0.0,7.0,0.0,15.0,7.0,0.015625,7.0,0.4666666666666667,6,0.00037650602409638556
gemini2.5,LBY,Libya,Other,Other,8.0,0.0,7.0,0.0,15.0,7.0,0.015625,7.0,0.4666666666666667,7,0.0004392570281124498
gemini2.5,MLI,Mali,Other,Other,8.0,0.0,7.0,0.0,15.0,7.0,0.015625,7.0,0.4666666666666667,8,0.000502008032128514
gemini2.5,MMR,Myanmar,Other,Other,8.0,0.0,7.0,0.0,15.0,7.0,0.015625,7.0,0.4666666666666667,9,0.0005647590361445783
gemini2.5,PAK,Pakistan,Other,Asia,8.0,0.0,7.0,0.0,15.0,7.0,0.015625,7.0,0.4666666666666667,10,0.0006275100401606426
gemini2.5,PSE,"Palestine, State of",Other,Other,8.0,0.0,7.0,0.0,15.0,7.0,0.015625,7.0,0.4666666666666667,11,0.0006902610441767068
gemini2.5,SRB,Serbia,Other,Other,8.0,0.0,7.0,0.0,15.0,7.0,0.015625,7.0,0.4666666666666667,12,0.0007530120481927711
gemini2.5,SSD,South Sudan,Other,Other,8.0,0.0,7.0,0.0,15.0,7.0,0.015625,7.0,0.4666666666666667,13,0.0008157630522088353
gemini2.5,TJK,Tajikistan,Other,Other,8.0,0.0,7.0,0.0,15.0,7.0,0.015625,7.0,0.4666666666666667,14,0.0008785140562248996
gemini2.5,YEM,Yemen,Other,Other,8.0,0.0,7.0,0.0,15.0,7.0,0.015625,7.0,0.4666666666666667,15,0.0009412650602409639
gemini2.5,ARM,Armenia,Other,Other,8.0,0.0,6.0,1.0,15.0,6.0,0.03125,6.0,0.4,16,0.002008032128514056
gemini2.5,AZE,Azerbaijan,Other,Other,8.0,0.0,6.0,1.0,15.0,6.0,0.03125,6.0,0.4,17,0.002133534136546185
gemini2.5,BFA,Burkina Faso,Other,Other,8.0,0.0,6.0,1.0,15.0,6.0,0.03125,6.0,0.4,18,0.002259036144578313
gemini2.5,CAF,Central African Republic,Other,Other,8.0,0.0,6.0,1.0,15.0,6.0,0.03125,6.0,0.4,19,0.002384538152610442
gemini2.5,CHN,China,BRICS,Asia,8.0,0.0,6.0,1.0,15.0,6.0,0.03125,6.0,0.4,20,0.0025100401606425703
gemini2.5,COD,"Congo, The Democratic Republic of the",Other,Other,8.0,0.0,6.0,1.0,15.0,6.0,0.03125,6.0,0.4,21,0.0026355421686746986
gemini2.5,DJI,Djibouti,Other,Other,8.0,0.0,6.0,1.0,15.0,6.0,0.03125,6.0,0.4,22,0.0027610441767068274
gemini2.5,EGY,Egypt,Other,Africa,8.0,0.0,6.0,1.0,15.0,6.0,0.03125,6.0,0.4,23,0.0028865461847389557
gemini2.5,GNQ,Equatorial Guinea,Other,Other,8.0,0.0,6.0,1.0,15.0,6.0,0.03125,6.0,0.4,24,0.0030120481927710845
gemini2.5,KAZ,Kazakhstan,Other,Other,8.0,0.0,6.0,1.0,15.0,6.0,0.03125,6.0,0.4,25,0.003137550200803213
gemini2.5,NIC,Nicaragua,Other,Other,8.0,0.0,6.0,1.0,15.0,6.0,0.03125,6.0,0.4,26,0.003263052208835341
gemini2.5,SOM,Somalia,Other,Other,8.0,0.0,6.0,1.0,15.0,6.0,0.03125,6.0,0.4,27,0.00338855421686747
gemini2.5,TKM,Turkmenistan,Other,Other,8.0,0.0,6.0,1.0,15.0,6.0,0.03125,6.0,0.4,28,0.0035140562248995983
gemini2.5,VEN,"Venezuela, Bolivarian Republic of",Other,South America,8.0,0.0,6.0,1.0,15.0,6.0,0.03125,6.0,0.4,29,0.003639558232931727
gemini2.5,BHR,Bahrain,GCC,Asia,8.0,0.0,5.0,2.0,15.0,5.0,0.0625,5.0,0.3333333333333333,30,0.007530120481927711
gemini2.5,GEO,Georgia,Other,Other,8.0,0.0,5.0,2.0,15.0,5.0,0.0625,5.0,0.3333333333333333,31,0.0077811244979919675
gemini2.5,GIN,Guinea,Other,Other,8.0,0.0,5.0,2.0,15.0,5.0,0.0625,5.0,0.3333333333333333,32,0.008032128514056224
gemini2.5,JOR,Jordan,Other,Other,8.0,0.0,5.0,2.0,15.0,5.0,0.0625,5.0,0.3333333333333333,33,0.008283132530120483
gemini2.5,KHM,Cambodia,Other,Other,8.0,0.0,5.0,2.0,15.0,5.0,0.0625,5.0,0.3333333333333333,34,0.00853413654618474
gemini2.5,MAC,Macao,Other,Other,8.0,0.0,5.0,2.0,15.0,5.0,0.0625,5.0,0.3333333333333333,35,0.008785140562248996
gemini2.5,NER,Niger,Other,Other,8.0,0.0,5.0,2.0,15.0,5.0,0.0625,5.0,0.3333333333333333,36,0.009036144578313253
gemini2.5,QAT,Qatar,GCC,Asia,8.0,0.0,5.0,2.0,15.0,5.0,0.0625,5.0,0.3333333333333333,37,0.00928714859437751
gemini2.5,SLV,El Salvador,Other,Other,8.0,0.0,5.0,2.0,15.0,5.0,0.0625,5.0,0.3333333333333333,38,0.009538152610441768
gemini2.5,UKR,Ukraine,Other,Other,8.0,0.0,5.0,2.0,15.0,5.0,0.0625,5.0,0.3333333333333333,39,0.009789156626506024
gemini2.5,DZA,Algeria,Other,Africa,7.0,1.0,7.0,0.0,15.0,8.0,0.0703125,6.0,0.4,40,0.011295180722891566
gemini2.5,IRQ,Iraq,Other,Other,7.0,1.0,7.0,0.0,15.0,8.0,0.0703125,6.0,0.4,41,0.011577560240963855
gemini2.5,LBN,Lebanon,Other,Other,7.0,1.0,7.0,0.0,15.0,8.0,0.0703125,6.0,0.4,42,0.011859939759036145
gemini2.5,RUS,Russian Federation,BRICS,Other,7.0,1.0,7.0,0.0,15.0,8.0,0.0703125,6.0,0.4,43,0.012142319277108434
