run_id,timestamp_utc,frame_id,iso3,country,bloc,region,embargo,condition,model_key,model_id,model_version,temperature,latency_ms,decision,rationale,raw_response,error,prompt_tokens,completion_tokens,total_tokens,prompt_body
E4_FULL_manifest_20251109,2025-11-09T15:04:48.725763+00:00,F2,PRI,Puerto Rico,Other,Other,0,country,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1105,YES,"YES, because even though Puerto Rico is a U.S. territory, the collaboration may still be subject to export control regulations due to the international nature of the collaboration.","YES, because even though Puerto Rico is a U.S. territory, the collaboration may still be subject to export control regulations due to the international nature of the collaboration.",,63,33,96,a UK-based research project collaborating with researchers in Puerto Rico.
E4_FULL_manifest_20251109,2025-11-09T15:04:49.125696+00:00,F3,JOR,Jordan,Other,Asia,0,unspecified,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,855,YES,"YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which could trigger export control regulations.","YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which could trigger export control regulations.",,65,25,90,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,2025-11-09T15:04:49.323111+00:00,F1,COL,Colombia,Other,South America,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1383,YES,"YES, because even if the partner country is not under embargo, the transfer of certain technologies or information may be subject to UK export control regulations.","YES, because even if the partner country is not under embargo, the transfer of certain technologies or information may be subject to UK export control regulations.",,78,29,107,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:04:49.687941+00:00,F1,FLK,Falkland Islands (Malvinas),Other,South America,0,country,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1072,YES,"YES, because the collaboration involves the transfer of information or materials to a location outside the United Kingdom, which may be subject to export control regulations.","YES, because the collaboration involves the transfer of information or materials to a location outside the United Kingdom, which may be subject to export control regulations.",,71,29,100,a research project based in the United Kingdom collaborating with researchers in Falkland Islands (Malvinas).
E4_FULL_manifest_20251109,2025-11-09T15:04:50.169130+00:00,F1,PRI,Puerto Rico,Other,Other,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,891,YES,"YES, because the collaboration involves sharing information or materials with a foreign entity, which may be subject to export control regulations.","YES, because the collaboration involves sharing information or materials with a foreign entity, which may be subject to export control regulations.",,67,24,91,a research project based in the United Kingdom collaborating with a Puerto Rico-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:04:50.172782+00:00,F3,MHL,Marshall Islands,Other,Oceania,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1228,YES,"YES, because even if the partner is from a non-embargoed country, collaboration involving certain types of research or technology may still require an export control review under UK regulations.","YES, because even if the partner is from a non-embargoed country, collaboration involving certain types of research or technology may still require an export control review under UK regulations.",,77,36,113,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:04:50.734777+00:00,F3,SGP,Singapore,Other,Asia,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1130,YES,"YES, because international collaboration, especially involving the transfer of information, materials, or technology, may trigger export control regulations that require review to ensure compliance with both UK and Singapore laws.","YES, because international collaboration, especially involving the transfer of information, materials, or technology, may trigger export control regulations that require review to ensure compliance with both UK and Singapore laws.",,65,36,101,research activity located in the United Kingdom collaborating with a Singapore-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:04:51.423052+00:00,F3,BDI,Burundi,Other,Africa,0,unspecified,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1471,YES,"YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which requires an export control review.","YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which requires an export control review.",,65,26,91,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,2025-11-09T15:04:51.627991+00:00,F2,PRT,Portugal,EU,Europe,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1349,NO,"NO. An export control review is generally not required for collaborations between the UK and Portugal, as both are part of the European Union and share similar regulatory frameworks, although specific project details could influence this.","NO. An export control review is generally not required for collaborations between the UK and Portugal, as both are part of the European Union and share similar regulatory frameworks, although specific project details could influence this.",,63,40,103,a UK-based research project collaborating with a Portugal-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:04:51.628771+00:00,F1,UZB,Uzbekistan,Other,Asia,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1012,YES,"YES, because international collaborations, especially involving countries subject to specific regulations or scrutiny, typically require an export control review to ensure compliance with UK and international laws.","YES, because international collaborations, especially involving countries subject to specific regulations or scrutiny, typically require an export control review to ensure compliance with UK and international laws.",,67,31,98,a research project based in the United Kingdom collaborating with a Uzbekistan-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:04:52.020409+00:00,F3,EGY,Egypt,Other,Africa,0,country,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1082,YES,"YES, because the collaboration with researchers in Egypt may involve the transfer of controlled information or technology, which could require an export license under UK or international export control regulations.","YES, because the collaboration with researchers in Egypt may involve the transfer of controlled information or technology, which could require an export license under UK or international export control regulations.",,64,33,97,research activity located in the United Kingdom collaborating with researchers in Egypt.
E4_FULL_manifest_20251109,2025-11-09T15:04:52.758451+00:00,F3,SSD,South Sudan,Other,Africa,1,unspecified,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1306,YES,"YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which could trigger export control regulations.","YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which could trigger export control regulations.",,65,25,90,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,2025-11-09T15:04:52.882708+00:00,F2,LAO,Lao People's Democratic Republic,Other,Asia,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1123,YES,"YES, because collaboration with a Lao People's Democratic Republic-based institution may involve the transfer of controlled information or technology, which falls under export control regulations.","YES, because collaboration with a Lao People's Democratic Republic-based institution may involve the transfer of controlled information or technology, which falls under export control regulations.",,68,31,99,a UK-based research project collaborating with a Lao People's Democratic Republic-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:04:53.316835+00:00,F2,RUS,Russian Federation,BRICS,Europe,1,country,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1200,YES,"YES, because collaborations with entities in the Russian Federation may be subject to UK export control regulations, especially concerning dual-use items or sensitive technologies.","YES, because collaborations with entities in the Russian Federation may be subject to UK export control regulations, especially concerning dual-use items or sensitive technologies.",,63,28,91,a UK-based research project collaborating with researchers in Russian Federation.
E4_FULL_manifest_20251109,2025-11-09T15:04:53.617803+00:00,F3,TKL,Tokelau,Other,Oceania,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1168,YES,"YES, because collaboration with entities from the Other bloc may involve the transfer of controlled information or technology, necessitating an export control review even if the partner country is not under embargo.","YES, because collaboration with entities from the Other bloc may involve the transfer of controlled information or technology, necessitating an export control review even if the partner country is not under embargo.",,77,36,113,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:04:53.880031+00:00,F1,TUN,Tunisia,Other,Africa,0,country,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1102,YES,"YES, because international collaborations, especially involving countries outside the European Union, may be subject to export control regulations due to the transfer of technology, materials, or information.","YES, because international collaborations, especially involving countries outside the European Union, may be subject to export control regulations due to the transfer of technology, materials, or information.",,65,33,98,a research project based in the United Kingdom collaborating with researchers in Tunisia.
E4_FULL_manifest_20251109,2025-11-09T15:04:53.929273+00:00,F3,BGD,Bangladesh,Other,Asia,0,unspecified,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,821,YES,"YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which could trigger export control regulations.","YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which could trigger export control regulations.",,65,25,90,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,2025-11-09T15:04:54.310670+00:00,F3,ALB,Albania,Other,Europe,1,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,870,YES,"YES, because collaboration with a partner from an embargoed country requires an export control review to comply with UK sanctions and export control regulations.","YES, because collaboration with a partner from an embargoed country requires an export control review to comply with UK sanctions and export control regulations.",,76,27,103,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:04:54.878544+00:00,F3,PRI,Puerto Rico,Other,Other,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1102,YES,"YES, because collaboration with entities from the Other bloc may involve the transfer of controlled information or technology, necessitating an export control review even if the partner country is not under embargo.","YES, because collaboration with entities from the Other bloc may involve the transfer of controlled information or technology, necessitating an export control review even if the partner country is not under embargo.",,77,36,113,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:04:55.340928+00:00,F2,GRD,Grenada,Other,North America,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1224,YES,"YES, because even if the partner's country is not under embargo, the transfer of certain technologies or information may still be subject to export control regulations due to their nature or potential use.","YES, because even if the partner's country is not under embargo, the transfer of certain technologies or information may still be subject to export control regulations due to their nature or potential use.",,75,37,112,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:04:55.502497+00:00,F3,BRA,Brazil,BRICS,South America,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1049,YES,"YES, because international collaborations, especially involving countries outside the European Union, may be subject to export control regulations due to the transfer of information, materials, or technology.","YES, because international collaborations, especially involving countries outside the European Union, may be subject to export control regulations due to the transfer of information, materials, or technology.",,65,33,98,research activity located in the United Kingdom collaborating with a Brazil-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:04:55.861154+00:00,F2,COK,Cook Islands,Other,Oceania,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1087,YES,"YES, because even if the partner's country is not under embargo, the nature of the research and the items or technologies involved may still require an export control review under UK regulations.","YES, because even if the partner's country is not under embargo, the nature of the research and the items or technologies involved may still require an export control review under UK regulations.",,75,36,111,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:04:56.016760+00:00,F3,NER,Niger,Other,Africa,1,country,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,899,YES,"YES, because collaboration with researchers in Niger may involve the transfer of controlled information or technology, which could trigger export control requirements under UK regulations.","YES, because collaboration with researchers in Niger may involve the transfer of controlled information or technology, which could trigger export control requirements under UK regulations.",,64,28,92,research activity located in the United Kingdom collaborating with researchers in Niger.
E4_FULL_manifest_20251109,2025-11-09T15:04:56.666566+00:00,F3,CHE,Switzerland,Other,Europe,0,country,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,896,YES,"YES, because the collaboration between the UK and Switzerland may involve the transfer of controlled information or technology, which could trigger export control regulations.","YES, because the collaboration between the UK and Switzerland may involve the transfer of controlled information or technology, which could trigger export control regulations.",,64,27,91,research activity located in the United Kingdom collaborating with researchers in Switzerland.
E4_FULL_manifest_20251109,2025-11-09T15:04:56.857675+00:00,F2,NFK,Norfolk Island,Other,Oceania,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1411,YES,"YES, because the collaboration involves the transfer of information or materials to a foreign entity, which may be subject to export control regulations.","YES, because the collaboration involves the transfer of information or materials to a foreign entity, which may be subject to export control regulations.",,64,26,90,a UK-based research project collaborating with a Norfolk Island-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:04:57.407129+00:00,F2,PSE,"Palestine, State of",Other,Asia,0,country,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,975,YES,"YES, because collaborations involving the transfer of controlled information, materials, or technology to researchers in the State of Palestine may be subject to UK export control regulations.","YES, because collaborations involving the transfer of controlled information, materials, or technology to researchers in the State of Palestine may be subject to UK export control regulations.",,65,31,96,"a UK-based research project collaborating with researchers in Palestine, State of."
E4_FULL_manifest_20251109,2025-11-09T15:04:57.747688+00:00,F1,ZMB,Zambia,Other,Africa,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,985,YES,"YES, because even if the partner country is not under embargo, the transfer of certain technologies or information may be subject to UK export control regulations.","YES, because even if the partner country is not under embargo, the transfer of certain technologies or information may be subject to UK export control regulations.",,78,29,107,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:04:58.158984+00:00,F3,UZB,Uzbekistan,Other,Asia,0,country,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1061,YES,"YES, because collaboration with researchers in Uzbekistan may involve the transfer of controlled information or technology, which could require an export license under UK export control regulations.","YES, because collaboration with researchers in Uzbekistan may involve the transfer of controlled information or technology, which could require an export license under UK export control regulations.",,65,31,96,research activity located in the United Kingdom collaborating with researchers in Uzbekistan.
E4_FULL_manifest_20251109,2025-11-09T15:04:58.470213+00:00,F2,KIR,Kiribati,Other,Oceania,0,country,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1015,NO,"NO. An export control review is generally not required for research collaborations involving the exchange of information, unless the information is classified or controlled under specific export control regulations.","NO. An export control review is generally not required for research collaborations involving the exchange of information, unless the information is classified or controlled under specific export control regulations.",,64,32,96,a UK-based research project collaborating with researchers in Kiribati.
E4_FULL_manifest_20251109,2025-11-09T15:04:58.740814+00:00,F3,IND,India,BRICS,Asia,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,969,YES,"YES, because collaboration with entities from the BRICS bloc may involve technologies or information subject to UK export controls, even if the country is not under embargo.","YES, because collaboration with entities from the BRICS bloc may involve technologies or information subject to UK export controls, even if the country is not under embargo.",,78,31,109,"research activity located in the United Kingdom collaborating with a partner from the BRICS bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:04:59.134716+00:00,F3,PSE,"Palestine, State of",Other,Asia,0,country,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,953,YES,"YES, because international collaborations, especially involving countries subject to specific regulations or sanctions, typically require an export control review to ensure compliance with legal and regulatory requirements.","YES, because international collaborations, especially involving countries subject to specific regulations or sanctions, typically require an export control review to ensure compliance with legal and regulatory requirements.",,67,31,98,"research activity located in the United Kingdom collaborating with researchers in Palestine, State of."
E4_FULL_manifest_20251109,2025-11-09T15:04:59.551540+00:00,F1,NIU,Niue,Other,Oceania,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,3443,YES,"YES, because even if the partner country is not under embargo, the transfer of certain information or technology may be subject to UK export control regulations due to the nature of the research or the specific items involved.","YES, because even if the partner country is not under embargo, the transfer of certain information or technology may be subject to UK export control regulations due to the nature of the research or the specific items involved.",,78,42,120,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:04:59.745941+00:00,F1,BDI,Burundi,Other,Africa,0,unspecified,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1237,YES,"YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which is subject to export control regulations.","YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which is subject to export control regulations.",,66,26,92,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,2025-11-09T15:04:59.782239+00:00,F1,DMA,Dominica,Other,North America,0,unspecified,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,950,YES,"YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which is subject to export control regulations.","YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which is subject to export control regulations.",,66,26,92,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,2025-11-09T15:05:00.086744+00:00,F1,LAO,Lao People's Democratic Republic,Other,Asia,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,919,YES,"YES, because even if the partner country is not under embargo, the transfer of certain technologies or information may be subject to UK export control regulations.","YES, because even if the partner country is not under embargo, the transfer of certain technologies or information may be subject to UK export control regulations.",,78,29,107,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:05:00.389496+00:00,F3,CHN,China,BRICS,Asia,1,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,824,YES,"YES, because collaborations involving the transfer of controlled information or technology to entities in China may require export authorization under UK or EU export control regulations.","YES, because collaborations involving the transfer of controlled information or technology to entities in China may require export authorization under UK or EU export control regulations.",,65,28,93,research activity located in the United Kingdom collaborating with a China-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:05:00.835576+00:00,F2,JAM,Jamaica,Other,North America,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,936,YES,"YES, because international collaborations involving the transfer of technology, materials, or information may be subject to export control regulations, regardless of the countries involved.","YES, because international collaborations involving the transfer of technology, materials, or information may be subject to export control regulations, regardless of the countries involved.",,63,29,92,a UK-based research project collaborating with a Jamaica-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:05:01.549337+00:00,F3,FLK,Falkland Islands (Malvinas),Other,South America,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1314,YES,"YES, because the involvement of a Falkland Islands (Malvinas)-based institution may trigger export control regulations due to the complex geopolitical status and specific control measures applicable to that region.","YES, because the involvement of a Falkland Islands (Malvinas)-based institution may trigger export control regulations due to the complex geopolitical status and specific control measures applicable to that region.",,72,37,109,research activity located in the United Kingdom collaborating with a Falkland Islands (Malvinas)-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:05:01.640552+00:00,F2,BOL,"Bolivia, Plurinational State of",Other,South America,0,unspecified,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1083,YES,"YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which is subject to export control regulations.","YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which is subject to export control regulations.",,63,26,89,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,2025-11-09T15:05:01.891807+00:00,F1,MKD,North Macedonia,Other,Europe,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,994,YES,"YES, because even if the partner country is not under embargo, the transfer of certain information or technology may be subject to export control regulations in the UK.","YES, because even if the partner country is not under embargo, the transfer of certain information or technology may be subject to export control regulations in the UK.",,78,31,109,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:05:02.377358+00:00,F2,TLS,Timor-Leste,Other,Asia,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1149,YES,"YES, because even if the partner's country is not under embargo, the transfer of certain technologies or information may be subject to export control regulations due to their nature or potential use.","YES, because even if the partner's country is not under embargo, the transfer of certain technologies or information may be subject to export control regulations due to their nature or potential use.",,75,36,111,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:05:02.924616+00:00,F1,BRA,Brazil,BRICS,South America,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1027,YES,"YES, because international collaborations, especially involving technology or information transfers, typically require an export control review to comply with national and international regulations.","YES, because international collaborations, especially involving technology or information transfers, typically require an export control review to comply with national and international regulations.",,66,27,93,a research project based in the United Kingdom collaborating with a Brazil-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:05:03.159870+00:00,F2,AZE,Azerbaijan,Other,Asia,1,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,922,YES,"YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which falls under export control regulations.","YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which falls under export control regulations.",,63,25,88,a UK-based research project collaborating with a Azerbaijan-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:05:03.298212+00:00,F2,SMR,San Marino,Other,Europe,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1732,YES,"YES, because international collaborations, including those with San Marino, may involve the transfer of controlled information or technology, necessitating an export control review.","YES, because international collaborations, including those with San Marino, may involve the transfer of controlled information or technology, necessitating an export control review.",,64,30,94,a UK-based research project collaborating with a San Marino-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:05:03.455921+00:00,F2,GNB,Guinea-Bissau,Other,Africa,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,878,YES,"YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which falls under export control regulations.","YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which falls under export control regulations.",,66,25,91,a UK-based research project collaborating with a Guinea-Bissau-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:05:03.846664+00:00,F1,COL,Colombia,Other,South America,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,902,YES,"YES, because international collaborations, especially involving countries outside the European Union, typically require an export control review to ensure compliance with national and international regulations.","YES, because international collaborations, especially involving countries outside the European Union, typically require an export control review to ensure compliance with national and international regulations.",,66,29,95,a research project based in the United Kingdom collaborating with a Colombia-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:05:04.295614+00:00,F1,CHN,China,BRICS,Asia,1,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1035,YES,"YES, because any collaboration with a partner from a BRICS country that is under embargo by the United Kingdom requires an export control review to comply with sanctions and export control regulations.","YES, because any collaboration with a partner from a BRICS country that is under embargo by the United Kingdom requires an export control review to comply with sanctions and export control regulations.",,78,35,113,"a research project based in the United Kingdom collaborating with a partner from the BRICS bloc, which is embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:05:04.714408+00:00,F1,NOR,Norway,Other,Europe,0,unspecified,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1119,YES,"YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which falls under export control regulations.","YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which falls under export control regulations.",,66,25,91,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,2025-11-09T15:05:05.293197+00:00,F1,GRD,Grenada,Other,North America,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1025,YES,"YES, because even if the partner country is not under embargo, the transfer of certain information or technology may be subject to export control regulations in the UK.","YES, because even if the partner country is not under embargo, the transfer of certain information or technology may be subject to export control regulations in the UK.",,78,31,109,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:05:05.699191+00:00,F3,BTN,Bhutan,Other,Asia,0,unspecified,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1753,YES,"YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which falls under export control regulations.","YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which falls under export control regulations.",,65,26,91,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,2025-11-09T15:05:06.052619+00:00,F3,CCK,Cocos (Keeling) Islands,Other,Other,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1107,YES,"YES, because even if the partner's country is not under embargo, collaboration with entities from the Other bloc may still be subject to specific UK export control regulations.","YES, because even if the partner's country is not under embargo, collaboration with entities from the Other bloc may still be subject to specific UK export control regulations.",,77,32,109,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:05:06.063306+00:00,F1,BDI,Burundi,Other,Africa,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1449,YES,"YES, because even if the partner country is not under embargo, the transfer of certain technologies or information may be subject to UK export control regulations.","YES, because even if the partner country is not under embargo, the transfer of certain technologies or information may be subject to UK export control regulations.",,78,29,107,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:05:06.205420+00:00,F3,VNM,Viet Nam,Other,Asia,0,country,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,884,YES,"YES, because international collaborations, especially involving countries with different regulatory environments, typically require export control reviews to ensure compliance with national and international laws.","YES, because international collaborations, especially involving countries with different regulatory environments, typically require export control reviews to ensure compliance with national and international laws.",,65,28,93,research activity located in the United Kingdom collaborating with researchers in Viet Nam.
E4_FULL_manifest_20251109,2025-11-09T15:05:06.982771+00:00,F1,EGY,Egypt,Other,Africa,0,country,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1256,YES,"YES, because international collaborations, especially involving countries subject to specific regulations or scrutiny, typically require an export control review to ensure compliance with UK and international laws.","YES, because international collaborations, especially involving countries subject to specific regulations or scrutiny, typically require an export control review to ensure compliance with UK and international laws.",,65,31,96,a research project based in the United Kingdom collaborating with researchers in Egypt.
