run_id,iso3,country,bloc,region,embargo,frame_id,condition,prompt_body
E4_FULL_manifest_20251109,IDN,Indonesia,Other,Asia,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,IMN,Isle of Man,Other,Other,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Isle of Man.
E4_FULL_manifest_20251109,IMN,Isle of Man,Other,Other,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,IMN,Isle of Man,Other,Other,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Isle of Man-based institution.
E4_FULL_manifest_20251109,IMN,Isle of Man,Other,Other,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,IMN,Isle of Man,Other,Other,0,F2,country,a UK-based research project collaborating with researchers in Isle of Man.
E4_FULL_manifest_20251109,IMN,Isle of Man,Other,Other,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,IMN,Isle of Man,Other,Other,0,F2,paraphrase,a UK-based research project collaborating with a Isle of Man-based institution.
E4_FULL_manifest_20251109,IMN,Isle of Man,Other,Other,0,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,IMN,Isle of Man,Other,Other,0,F3,country,research activity located in the United Kingdom collaborating with researchers in Isle of Man.
E4_FULL_manifest_20251109,IMN,Isle of Man,Other,Other,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,IMN,Isle of Man,Other,Other,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a Isle of Man-based institution.
E4_FULL_manifest_20251109,IMN,Isle of Man,Other,Other,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,IND,India,BRICS,Asia,0,F1,country,a research project based in the United Kingdom collaborating with researchers in India.
E4_FULL_manifest_20251109,IND,India,BRICS,Asia,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,IND,India,BRICS,Asia,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a India-based institution.
E4_FULL_manifest_20251109,IND,India,BRICS,Asia,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the BRICS bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,IND,India,BRICS,Asia,0,F2,country,a UK-based research project collaborating with researchers in India.
E4_FULL_manifest_20251109,IND,India,BRICS,Asia,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,IND,India,BRICS,Asia,0,F2,paraphrase,a UK-based research project collaborating with a India-based institution.
E4_FULL_manifest_20251109,IND,India,BRICS,Asia,0,F2,proxy,"a UK-based research project collaborating with a partner from the BRICS bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,IND,India,BRICS,Asia,0,F3,country,research activity located in the United Kingdom collaborating with researchers in India.
E4_FULL_manifest_20251109,IND,India,BRICS,Asia,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,IND,India,BRICS,Asia,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a India-based institution.
E4_FULL_manifest_20251109,IND,India,BRICS,Asia,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the BRICS bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,IOT,British Indian Ocean Territory,Other,Other,0,F1,country,a research project based in the United Kingdom collaborating with researchers in British Indian Ocean Territory.
E4_FULL_manifest_20251109,IOT,British Indian Ocean Territory,Other,Other,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,IOT,British Indian Ocean Territory,Other,Other,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a British Indian Ocean Territory-based institution.
E4_FULL_manifest_20251109,IOT,British Indian Ocean Territory,Other,Other,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,IOT,British Indian Ocean Territory,Other,Other,0,F2,country,a UK-based research project collaborating with researchers in British Indian Ocean Territory.
E4_FULL_manifest_20251109,IOT,British Indian Ocean Territory,Other,Other,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,IOT,British Indian Ocean Territory,Other,Other,0,F2,paraphrase,a UK-based research project collaborating with a British Indian Ocean Territory-based institution.
E4_FULL_manifest_20251109,IOT,British Indian Ocean Territory,Other,Other,0,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,IOT,British Indian Ocean Territory,Other,Other,0,F3,country,research activity located in the United Kingdom collaborating with researchers in British Indian Ocean Territory.
E4_FULL_manifest_20251109,IOT,British Indian Ocean Territory,Other,Other,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,IOT,British Indian Ocean Territory,Other,Other,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a British Indian Ocean Territory-based institution.
E4_FULL_manifest_20251109,IOT,British Indian Ocean Territory,Other,Other,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,IRL,Ireland,EU,Europe,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Ireland.
E4_FULL_manifest_20251109,IRL,Ireland,EU,Europe,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,IRL,Ireland,EU,Europe,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Ireland-based institution.
E4_FULL_manifest_20251109,IRL,Ireland,EU,Europe,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the EU bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,IRL,Ireland,EU,Europe,0,F2,country,a UK-based research project collaborating with researchers in Ireland.
E4_FULL_manifest_20251109,IRL,Ireland,EU,Europe,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,IRL,Ireland,EU,Europe,0,F2,paraphrase,a UK-based research project collaborating with a Ireland-based institution.
E4_FULL_manifest_20251109,IRL,Ireland,EU,Europe,0,F2,proxy,"a UK-based research project collaborating with a partner from the EU bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,IRL,Ireland,EU,Europe,0,F3,country,research activity located in the United Kingdom collaborating with researchers in Ireland.
E4_FULL_manifest_20251109,IRL,Ireland,EU,Europe,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,IRL,Ireland,EU,Europe,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a Ireland-based institution.
E4_FULL_manifest_20251109,IRL,Ireland,EU,Europe,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the EU bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,IRN,"Iran, Islamic Republic of",Other,Asia,1,F1,country,"a research project based in the United Kingdom collaborating with researchers in Iran, Islamic Republic of."
E4_FULL_manifest_20251109,IRN,"Iran, Islamic Republic of",Other,Asia,1,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,IRN,"Iran, Islamic Republic of",Other,Asia,1,F1,paraphrase,"a research project based in the United Kingdom collaborating with a Iran, Islamic Republic of-based institution."
E4_FULL_manifest_20251109,IRN,"Iran, Islamic Republic of",Other,Asia,1,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is embargoed by the United Kingdom."
E4_FULL_manifest_20251109,IRN,"Iran, Islamic Republic of",Other,Asia,1,F2,country,"a UK-based research project collaborating with researchers in Iran, Islamic Republic of."
E4_FULL_manifest_20251109,IRN,"Iran, Islamic Republic of",Other,Asia,1,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,IRN,"Iran, Islamic Republic of",Other,Asia,1,F2,paraphrase,"a UK-based research project collaborating with a Iran, Islamic Republic of-based institution."
E4_FULL_manifest_20251109,IRN,"Iran, Islamic Republic of",Other,Asia,1,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is embargoed by the United Kingdom."
E4_FULL_manifest_20251109,IRN,"Iran, Islamic Republic of",Other,Asia,1,F3,country,"research activity located in the United Kingdom collaborating with researchers in Iran, Islamic Republic of."
E4_FULL_manifest_20251109,IRN,"Iran, Islamic Republic of",Other,Asia,1,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,IRN,"Iran, Islamic Republic of",Other,Asia,1,F3,paraphrase,"research activity located in the United Kingdom collaborating with a Iran, Islamic Republic of-based institution."
E4_FULL_manifest_20251109,IRN,"Iran, Islamic Republic of",Other,Asia,1,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is embargoed by the United Kingdom."
E4_FULL_manifest_20251109,IRQ,Iraq,Other,Asia,1,F1,country,a research project based in the United Kingdom collaborating with researchers in Iraq.
E4_FULL_manifest_20251109,IRQ,Iraq,Other,Asia,1,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,IRQ,Iraq,Other,Asia,1,F1,paraphrase,a research project based in the United Kingdom collaborating with a Iraq-based institution.
E4_FULL_manifest_20251109,IRQ,Iraq,Other,Asia,1,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is embargoed by the United Kingdom."
E4_FULL_manifest_20251109,IRQ,Iraq,Other,Asia,1,F2,country,a UK-based research project collaborating with researchers in Iraq.
E4_FULL_manifest_20251109,IRQ,Iraq,Other,Asia,1,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,IRQ,Iraq,Other,Asia,1,F2,paraphrase,a UK-based research project collaborating with a Iraq-based institution.
E4_FULL_manifest_20251109,IRQ,Iraq,Other,Asia,1,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is embargoed by the United Kingdom."
E4_FULL_manifest_20251109,IRQ,Iraq,Other,Asia,1,F3,country,research activity located in the United Kingdom collaborating with researchers in Iraq.
E4_FULL_manifest_20251109,IRQ,Iraq,Other,Asia,1,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,IRQ,Iraq,Other,Asia,1,F3,paraphrase,research activity located in the United Kingdom collaborating with a Iraq-based institution.
E4_FULL_manifest_20251109,IRQ,Iraq,Other,Asia,1,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is embargoed by the United Kingdom."
E4_FULL_manifest_20251109,ISL,Iceland,Other,Europe,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Iceland.
E4_FULL_manifest_20251109,ISL,Iceland,Other,Europe,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,ISL,Iceland,Other,Europe,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Iceland-based institution.
E4_FULL_manifest_20251109,ISL,Iceland,Other,Europe,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,ISL,Iceland,Other,Europe,0,F2,country,a UK-based research project collaborating with researchers in Iceland.
E4_FULL_manifest_20251109,ISL,Iceland,Other,Europe,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,ISL,Iceland,Other,Europe,0,F2,paraphrase,a UK-based research project collaborating with a Iceland-based institution.
E4_FULL_manifest_20251109,ISL,Iceland,Other,Europe,0,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,ISL,Iceland,Other,Europe,0,F3,country,research activity located in the United Kingdom collaborating with researchers in Iceland.
E4_FULL_manifest_20251109,ISL,Iceland,Other,Europe,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,ISL,Iceland,Other,Europe,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a Iceland-based institution.
E4_FULL_manifest_20251109,ISL,Iceland,Other,Europe,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,ISR,Israel,Other,Asia,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Israel.
E4_FULL_manifest_20251109,ISR,Israel,Other,Asia,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,ISR,Israel,Other,Asia,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Israel-based institution.
E4_FULL_manifest_20251109,ISR,Israel,Other,Asia,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,ISR,Israel,Other,Asia,0,F2,country,a UK-based research project collaborating with researchers in Israel.
E4_FULL_manifest_20251109,ISR,Israel,Other,Asia,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,ISR,Israel,Other,Asia,0,F2,paraphrase,a UK-based research project collaborating with a Israel-based institution.
E4_FULL_manifest_20251109,ISR,Israel,Other,Asia,0,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,ISR,Israel,Other,Asia,0,F3,country,research activity located in the United Kingdom collaborating with researchers in Israel.
E4_FULL_manifest_20251109,ISR,Israel,Other,Asia,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,ISR,Israel,Other,Asia,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a Israel-based institution.
E4_FULL_manifest_20251109,ISR,Israel,Other,Asia,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,ITA,Italy,EU,Europe,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Italy.
E4_FULL_manifest_20251109,ITA,Italy,EU,Europe,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,ITA,Italy,EU,Europe,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Italy-based institution.
E4_FULL_manifest_20251109,ITA,Italy,EU,Europe,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the EU bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,ITA,Italy,EU,Europe,0,F2,country,a UK-based research project collaborating with researchers in Italy.
E4_FULL_manifest_20251109,ITA,Italy,EU,Europe,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,ITA,Italy,EU,Europe,0,F2,paraphrase,a UK-based research project collaborating with a Italy-based institution.
E4_FULL_manifest_20251109,ITA,Italy,EU,Europe,0,F2,proxy,"a UK-based research project collaborating with a partner from the EU bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,ITA,Italy,EU,Europe,0,F3,country,research activity located in the United Kingdom collaborating with researchers in Italy.
E4_FULL_manifest_20251109,ITA,Italy,EU,Europe,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,ITA,Italy,EU,Europe,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a Italy-based institution.
E4_FULL_manifest_20251109,ITA,Italy,EU,Europe,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the EU bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,JAM,Jamaica,Other,North America,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Jamaica.
E4_FULL_manifest_20251109,JAM,Jamaica,Other,North America,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,JAM,Jamaica,Other,North America,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Jamaica-based institution.
E4_FULL_manifest_20251109,JAM,Jamaica,Other,North America,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,JAM,Jamaica,Other,North America,0,F2,country,a UK-based research project collaborating with researchers in Jamaica.
E4_FULL_manifest_20251109,JAM,Jamaica,Other,North America,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,JAM,Jamaica,Other,North America,0,F2,paraphrase,a UK-based research project collaborating with a Jamaica-based institution.
E4_FULL_manifest_20251109,JAM,Jamaica,Other,North America,0,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,JAM,Jamaica,Other,North America,0,F3,country,research activity located in the United Kingdom collaborating with researchers in Jamaica.
E4_FULL_manifest_20251109,JAM,Jamaica,Other,North America,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,JAM,Jamaica,Other,North America,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a Jamaica-based institution.
E4_FULL_manifest_20251109,JAM,Jamaica,Other,North America,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,JEY,Jersey,Other,Other,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Jersey.
E4_FULL_manifest_20251109,JEY,Jersey,Other,Other,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,JEY,Jersey,Other,Other,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Jersey-based institution.
E4_FULL_manifest_20251109,JEY,Jersey,Other,Other,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,JEY,Jersey,Other,Other,0,F2,country,a UK-based research project collaborating with researchers in Jersey.
E4_FULL_manifest_20251109,JEY,Jersey,Other,Other,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,JEY,Jersey,Other,Other,0,F2,paraphrase,a UK-based research project collaborating with a Jersey-based institution.
E4_FULL_manifest_20251109,JEY,Jersey,Other,Other,0,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,JEY,Jersey,Other,Other,0,F3,country,research activity located in the United Kingdom collaborating with researchers in Jersey.
E4_FULL_manifest_20251109,JEY,Jersey,Other,Other,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,JEY,Jersey,Other,Other,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a Jersey-based institution.
E4_FULL_manifest_20251109,JEY,Jersey,Other,Other,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,JOR,Jordan,Other,Asia,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Jordan.
E4_FULL_manifest_20251109,JOR,Jordan,Other,Asia,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,JOR,Jordan,Other,Asia,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Jordan-based institution.
E4_FULL_manifest_20251109,JOR,Jordan,Other,Asia,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,JOR,Jordan,Other,Asia,0,F2,country,a UK-based research project collaborating with researchers in Jordan.
E4_FULL_manifest_20251109,JOR,Jordan,Other,Asia,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,JOR,Jordan,Other,Asia,0,F2,paraphrase,a UK-based research project collaborating with a Jordan-based institution.
E4_FULL_manifest_20251109,JOR,Jordan,Other,Asia,0,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,JOR,Jordan,Other,Asia,0,F3,country,research activity located in the United Kingdom collaborating with researchers in Jordan.
E4_FULL_manifest_20251109,JOR,Jordan,Other,Asia,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,JOR,Jordan,Other,Asia,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a Jordan-based institution.
E4_FULL_manifest_20251109,JOR,Jordan,Other,Asia,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,JPN,Japan,Other,Asia,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Japan.
E4_FULL_manifest_20251109,JPN,Japan,Other,Asia,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,JPN,Japan,Other,Asia,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Japan-based institution.
E4_FULL_manifest_20251109,JPN,Japan,Other,Asia,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,JPN,Japan,Other,Asia,0,F2,country,a UK-based research project collaborating with researchers in Japan.
E4_FULL_manifest_20251109,JPN,Japan,Other,Asia,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,JPN,Japan,Other,Asia,0,F2,paraphrase,a UK-based research project collaborating with a Japan-based institution.
E4_FULL_manifest_20251109,JPN,Japan,Other,Asia,0,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,JPN,Japan,Other,Asia,0,F3,country,research activity located in the United Kingdom collaborating with researchers in Japan.
E4_FULL_manifest_20251109,JPN,Japan,Other,Asia,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,JPN,Japan,Other,Asia,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a Japan-based institution.
E4_FULL_manifest_20251109,JPN,Japan,Other,Asia,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,KAZ,Kazakhstan,Other,Asia,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Kazakhstan.
E4_FULL_manifest_20251109,KAZ,Kazakhstan,Other,Asia,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,KAZ,Kazakhstan,Other,Asia,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Kazakhstan-based institution.
E4_FULL_manifest_20251109,KAZ,Kazakhstan,Other,Asia,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,KAZ,Kazakhstan,Other,Asia,0,F2,country,a UK-based research project collaborating with researchers in Kazakhstan.
E4_FULL_manifest_20251109,KAZ,Kazakhstan,Other,Asia,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,KAZ,Kazakhstan,Other,Asia,0,F2,paraphrase,a UK-based research project collaborating with a Kazakhstan-based institution.
E4_FULL_manifest_20251109,KAZ,Kazakhstan,Other,Asia,0,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,KAZ,Kazakhstan,Other,Asia,0,F3,country,research activity located in the United Kingdom collaborating with researchers in Kazakhstan.
E4_FULL_manifest_20251109,KAZ,Kazakhstan,Other,Asia,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,KAZ,Kazakhstan,Other,Asia,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a Kazakhstan-based institution.
E4_FULL_manifest_20251109,KAZ,Kazakhstan,Other,Asia,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,KEN,Kenya,Other,Africa,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Kenya.
E4_FULL_manifest_20251109,KEN,Kenya,Other,Africa,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,KEN,Kenya,Other,Africa,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Kenya-based institution.
E4_FULL_manifest_20251109,KEN,Kenya,Other,Africa,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,KEN,Kenya,Other,Africa,0,F2,country,a UK-based research project collaborating with researchers in Kenya.
E4_FULL_manifest_20251109,KEN,Kenya,Other,Africa,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,KEN,Kenya,Other,Africa,0,F2,paraphrase,a UK-based research project collaborating with a Kenya-based institution.
E4_FULL_manifest_20251109,KEN,Kenya,Other,Africa,0,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,KEN,Kenya,Other,Africa,0,F3,country,research activity located in the United Kingdom collaborating with researchers in Kenya.
E4_FULL_manifest_20251109,KEN,Kenya,Other,Africa,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,KEN,Kenya,Other,Africa,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a Kenya-based institution.
E4_FULL_manifest_20251109,KEN,Kenya,Other,Africa,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,KGZ,Kyrgyzstan,Other,Asia,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Kyrgyzstan.
E4_FULL_manifest_20251109,KGZ,Kyrgyzstan,Other,Asia,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,KGZ,Kyrgyzstan,Other,Asia,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Kyrgyzstan-based institution.
E4_FULL_manifest_20251109,KGZ,Kyrgyzstan,Other,Asia,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,KGZ,Kyrgyzstan,Other,Asia,0,F2,country,a UK-based research project collaborating with researchers in Kyrgyzstan.
E4_FULL_manifest_20251109,KGZ,Kyrgyzstan,Other,Asia,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,KGZ,Kyrgyzstan,Other,Asia,0,F2,paraphrase,a UK-based research project collaborating with a Kyrgyzstan-based institution.
E4_FULL_manifest_20251109,KGZ,Kyrgyzstan,Other,Asia,0,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,KGZ,Kyrgyzstan,Other,Asia,0,F3,country,research activity located in the United Kingdom collaborating with researchers in Kyrgyzstan.
E4_FULL_manifest_20251109,KGZ,Kyrgyzstan,Other,Asia,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
